postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,postcodeDistrict,Unnamed: 0,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown,latitude,longitude,medianPrice,historicallyFlooded
SW17 0TU,526612,171662,Unsurveyed/Urban,10.0,River Wandle,1130.0,,SW17,2408.0,0.140258552,0.160851456,0.50850352468003,0.2603071889394248,0.0290887599244635,0.0351828566412214,0.0400038587332769,0.0523392536335476,0.0668651446524571,0.0077094127955784,51.42982564176425,-0.18012585071694567,486954.5,0
CR5 3AZ,529337,158143,Unsurveyed/Urban,100.0,,5010.0,Croydon,CR5,448.0,0.358878985,0.411569964,0.0389843497405942,0.2766687702892348,0.324993909044931,0.1745139678538858,0.0625124879448379,0.0539510274362386,0.0602449625553704,0.0081305251349072,51.30771634474686,-0.14586386842758206,486954.5,0
HA5 2QQ,510852,188516,Unsurveyed/Urban,0.0,Yeading Brook,0.0,,HA5,971.0,0.382260288,0.438384134,0.015252671330881,0.1530696549924348,0.3422301853683234,0.1752929531039188,0.1647180913464481,0.0962446331960245,0.0518734716840108,0.0013183389779583,51.58460777129035,-0.40143357080969533,486954.5,0
BN22 9RT,560137,102497,,10.0,Willingdon and West Langney Sewer,1320.0,Eastbourne,BN22,227.0,0.325855762,0.373698238,0.2092153129255375,0.182214637774475,0.078172873966735,0.152264084205502,0.2467372452120517,0.0723040430540966,0.0504230226939482,0.0086687801676537,50.79991142456282,0.27106734594434917,486954.5,0
RH4 1TB,516000,149900,Unsurveyed/Urban,60.0,Pipp Brook,350.0,,RH4,2085.0,0.2174599,0.249387585,0.233268294746509,0.1315368911031289,0.1626104435183195,0.1201520995159669,0.090758431997356,0.1544029328713279,0.0757451973940896,0.0315257088533019,51.23649998035599,-0.3397830351821963,486954.5,0
BN3 3BW,529099,105474,Unsurveyed/Urban,30.0,River Adur,0.0,,BN3,233.0,0.251871085,0.288851055,0.3825143846656721,0.1209374770847395,0.1478199644546077,0.1236015740252155,0.1457403284897892,0.0343961489427273,0.0348421327068108,0.0101479896304375,50.834408760611154,-0.16806381001358728,486954.5,0
SW9 8PT,531267,175429,Unsurveyed/Urban,0.0,,0.0,,SW9,2427.0,0.052000541,0.059635314,0.2707850960851926,0.0242710811443289,0.0397017735788459,0.1045230524334408,0.2911090441169792,0.0629374658342771,0.1936547476272975,0.0130177391796377,51.46262021889512,-0.11180787578929868,486954.5,0
PL16 0JP,241086,89203,Cambisols,140.0,River Wolf,0.0,Torridge,PL16,1968.0,1.089023058,1.248914538,0.4417946296214577,0.0335222490263088,0.0304474300764733,0.0876161850920246,0.1358929193082583,0.1057148989044646,0.1435193050713659,0.0214923828996464,50.68072912559668,-4.250722833724484,486954.5,0
RG7 4HF,463447,167154,Histosols,90.0,,1400.0,,RG7,2068.0,0.792604611,0.908975631,0.1939186193677976,0.065669344759418,0.0425794765678252,0.1688214883271913,0.1960055583120003,0.1557436554738225,0.1536594253316135,0.0236024318603314,51.39987868461114,-1.0893502714773242,486954.5,0
BS23 2LN,331938,162210,,40.0,Uphill Great Rhyne,2700.0,,BS23,263.0,0.444823956,0.510133465,0.3105308557678158,0.1151515526756242,0.0644419758798452,0.1109843408404046,0.0870093706095669,0.1780719843502133,0.1039332903909197,0.02987662948561,51.354868805996055,-2.9788082666267313,486954.5,0
SP11 0HH,434445,149993,Luvisols,100.0,,3350.0,Test Valley,SP11,2346.0,0.413990929,0.474773501,0.1897705761689611,0.0614140296059519,0.0429702551874512,0.1394064335668314,0.1946647982880574,0.1502937394358884,0.1961165679382254,0.0253635998086329,51.24807405318268,-1.5078782836490616,486954.5,0
SO30 2TX,451030,113026,Unsurveyed/Urban,0.0,Pudbrook Lake,160.0,,SO30,2332.0,0.38422303,0.440635048,0.0249020915596781,0.0385065930045543,0.0353344032383077,0.1655748576538032,0.2653570289025919,0.3484951414149392,0.1083856430145373,0.0134442412115879,50.914449946410784,-1.2754851301140493,486954.5,0
BS20 8RS,344569,175683,Unsurveyed/Urban,110.0,,2270.0,,BS20,260.0,0.560782723,0.643117416,0.1100846732826928,0.0630732615977742,0.0348033733211335,0.1864969894393466,0.2352693203860655,0.1313338321733093,0.2226365631921541,0.0163019866075237,51.47737607979971,-2.7995500121679076,486954.5,0
TW8 9QA,517929,178551,Unsurveyed/Urban,10.0,River Brent,0.0,Hounslow,TW8,2633.0,0.11518799,0.132100009,0.1187865889081171,0.1928834583952384,0.1145761907539587,0.078912237245786,0.1624345979342041,0.091476445345692,0.2357554421184356,0.0051750392985679,51.49361285497273,-0.30267099597878216,486954.5,0
SE21 7WG,533055,172559,Unsurveyed/Urban,40.0,Pool River,0.0,Southwark,SE21,2220.0,0.124090922,0.142310079,0.3526566050655779,0.0872344643984006,0.0262655446872702,0.2829498583451724,0.1486876584572323,0.0592733092927666,0.0183411968477182,0.0245913629058614,51.43641178784471,-0.08716326840712559,486954.5,0
CT9 4AR,635730,169899,,0.0,,6880.0,,CT9,472.0,0.249190289,0.285776663,0.3803760395422759,0.1334570551224755,0.0947704844084048,0.1179803175221491,0.1013876756561094,0.0771402755514463,0.0819453779806371,0.0129427742165016,51.37916529520337,1.3860594295686806,486954.5,0
BS32 4XL,360510,181772,Unsurveyed/Urban,70.0,,1630.0,South Gloucestershire,BS32,273.0,0.472643749,0.542037788,0.0523741317953599,0.0147642511911603,0.0727788058989567,0.1065860762949486,0.1235888854210018,0.4148944363524548,0.19721246943652,0.0178009436095976,51.53346307878757,-2.570712011533114,486954.5,0
SE9 3PN,544090,172449,Unsurveyed/Urban,50.0,,710.0,Greenwich,SE9,2234.0,0.137509629,0.157698934,0.0468624794563049,0.1639752542405547,0.3433016055333362,0.2851990768625607,0.0917653351590489,0.0282971230129873,0.031029212322371,0.009569913412836,51.43272677918723,0.07144241695695804,486954.5,0
GU34 9FW,471656,139156,Unsurveyed/Urban,110.0,River Wey,0.0,East Hampshire,GU34,954.0,0.470819961,0.53994623,0.1632858229545067,0.0905016918739522,0.0523570755868843,0.1458649485600037,0.1878902571027598,0.1960144499487493,0.1490317783635235,0.0150539756096201,51.14719033775492,-0.9769708662299622,486954.5,0
PL15 7JA,231024,81944,Cambisols,0.0,,0.0,Cornwall,PL15,1967.0,0.87097586,0.998853427,0.3269906011027643,0.0478296733700186,0.0333916015040847,0.0524381698306593,0.1974303632876276,0.1418599446309328,0.1757784014833849,0.0242812447905275,50.61267117744954,-4.389704897239741,486954.5,0
TA24 8AF,295786,145727,,60.0,,690.0,Somerset West and Taunton,TA24,2469.0,0.634179267,0.727290116,0.2929709829767691,0.1411389779197977,0.0533719459487458,0.1142980031174578,0.1490514452099841,0.1291528451868279,0.0861130675760679,0.0339027320643493,51.20121962606642,-3.493008486465278,486954.5,0
ME3 0EG,588607,176643,,10.0,,0.0,Medway,ME3,1518.0,0.231962835,0.266019856,0.1136588869261715,0.066565689553059,0.0406019584003138,0.226238432747112,0.2815699498939784,0.1196675487697041,0.1394880780812437,0.0122094556284172,51.45733936889411,0.7134026425317117,486954.5,0
BA12 7LJ,381633,141164,Cambisols,0.0,,1190.0,Wiltshire,BA12,123.0,0.839206404,0.962419547,0.3005047363141219,0.0292946066308487,0.0442715209470771,0.1478969087027853,0.2065738829589693,0.1771345727983489,0.0876740188566173,0.0066497527912312,51.16941910680032,-2.2640826662118387,486954.5,0
SN12 6XP,391551,161583,Stagnosols,50.0,Semington Brook,0.0,Wiltshire,SN12,2306.0,0.559076258,0.641160406,0.1348343375944772,0.0576265694766011,0.0456707606981205,0.1729803589072876,0.2273558947864404,0.2034686812103665,0.1479154161526104,0.0101479811740959,51.35325742927853,-2.1227157161928853,486954.5,0
RH20 1HE,500326,114597,,30.0,,440.0,Chichester,RH20,2083.0,0.674987837,0.774090242,0.1417143419867104,0.052641643064745,0.0929092919873067,0.1426749047506394,0.2600970305449495,0.1524573023580887,0.128280369933374,0.0292251153741859,50.92211881146118,-0.5740075299759277,486954.5,0
TA1 2PX,325177,124399,Gleysols,10.0,Black Brook,0.0,Somerset West and Taunton,TA1,2453.0,0.679542937,0.779314127,0.2072244107938683,0.0930614811194713,0.075493261044675,0.0850422800897088,0.1901576779357012,0.1947779514588994,0.1279490442119274,0.0262938933457483,51.01408218778487,-3.0679962315334417,486954.5,0
SP1 2TY,414803,129666,Unsurveyed/Urban,50.0,River Avon,0.0,Wiltshire,SP1,2344.0,0.904131604,1.036877131,0.2918668686939605,0.102224709833927,0.0657282240367973,0.1150460109015809,0.151593817972333,0.1506346903866489,0.111161829516085,0.0117438486586672,51.066139197487054,-1.790122381131954,486954.5,0
SE25 4NH,534770,168447,Unsurveyed/Urban,0.0,,1190.0,Croydon,SE25,2224.0,0.078657506,0.090206081,0.4590117846344579,0.0934898796687136,0.1097828777759384,0.068311607711651,0.1005215208281012,0.0809570120982744,0.0514843523721175,0.0364409649107456,51.399054500426374,-0.06406701260116222,486954.5,0
PL9 9RN,249559,52515,Unsurveyed/Urban,0.0,,840.0,,PL9,1995.0,0.383404293,0.439696104,0.0560456648340019,0.1112371797983836,0.1334236038901982,0.2577121430838567,0.2410862640678386,0.1073766255686555,0.0916164933773042,0.0015020253797612,50.353275054507456,-4.116080820469854,486954.5,0
RG12 1XT,486385,169705,Unsurveyed/Urban,0.0,,690.0,Bracknell Forest,RG12,2043.0,0.244585074,0.280495305,0.0319528931446908,0.0121523064490536,0.0123981400056177,0.2445458110573393,0.3349395740210024,0.2073591034867175,0.145131391929596,0.0115207799059823,51.419786284907616,-0.7590722316021853,486954.5,0
TN15 0ZB,553007,154630,,150.0,,1960.0,Sevenoaks,TN15,2511.0,0.656961578,0.753417349,0.2170427191795105,0.0748058757081177,0.0893654778458638,0.2341996719887311,0.1374400908507238,0.1409530350415147,0.0861453452717344,0.0200477841138037,51.2702858506149,0.19196565705779706,486954.5,0
SE12 0ER,540753,171940,,0.0,,0.0,,SE12,2210.0,0.101847951,0.116801371,0.1014545836586449,0.1488605929683803,0.1793427016587647,0.274575769968553,0.1609737597466129,0.0806786482536709,0.0314600515529825,0.0226538921923904,51.428990981355554,0.02326786184002821,486954.5,0
SW19 9FR,524321,170180,Unsurveyed/Urban,20.0,River Wandle,0.0,Merton,SW19,2410.0,0.308988468,0.354354471,0.264660062189143,0.2123536171880402,0.0610799536312745,0.106396396534114,0.160228825625078,0.1018433386722242,0.0794357783017512,0.0140020278583745,51.417013376583455,-0.21358305896422447,486954.5,0
SN14 7DZ,386029,173334,Leptosols,120.0,,2670.0,Wiltshire,SN14,2308.0,0.599505829,0.687525889,0.2491098914814878,0.0280291674488765,0.0499767865098815,0.1687732850532727,0.1963899924038723,0.205530261312349,0.092088193679387,0.0101024221108729,51.45880709189213,-2.2024783851500085,486954.5,0
TA1 4NX,320901,123395,Arenosols,30.0,,490.0,Somerset West and Taunton,TA1,2453.0,0.679542937,0.779314127,0.2072244107938683,0.0930614811194713,0.075493261044675,0.0850422800897088,0.1901576779357012,0.1947779514588994,0.1279490442119274,0.0262938933457483,51.00448265000779,-3.1287202021054736,486954.5,0
CT16 3BU,629255,143920,,50.0,River Dour,620.0,Dover,CT16,459.0,0.653106478,0.748996239,0.3302220952266796,0.0437472385751446,0.0349777261494217,0.1634284767317871,0.2318610755431349,0.0817165662092435,0.0934180948575457,0.0206287267070425,51.14860047793784,1.2765394379350627,486954.5,0
RH12 4SU,517435,135554,,60.0,Boldings Brook,420.0,Horsham,RH12,2074.0,0.684508131,0.785008316,0.1830327811906041,0.0639503047784439,0.0444624772660082,0.1555928366452803,0.2154911979710132,0.1843608347276915,0.1277829857258079,0.0253265816951506,51.107263309410484,-0.3239187156421941,486954.5,0
TR6 0HD,175809,53701,,0.0,,390.0,Cornwall,TR6,2582.0,0.219231246,0.251419002,0.1924509779625643,0.0602542271126857,0.1291118999023079,0.0855122841355209,0.2548252194833793,0.1368809022335139,0.13235473658461,0.0086097525854176,50.34045880059165,-5.152087109224688,486954.5,0
GU51 1JS,480433,155534,Podsols,0.0,,380.0,Hart,GU51,960.0,0.501156398,0.574736693,0.0337019857818095,0.1126346115859348,0.0474281127582521,0.1552649744885219,0.2327145682954146,0.1968720092670341,0.214499153286704,0.0068845845363287,51.29326558894822,-0.8478494252652483,486954.5,0
TW20 9PP,500320,170667,,0.0,,570.0,Runnymede,TW20,2627.0,0.639384488,0.733259573,0.175987057957387,0.1236827339782848,0.0879446523596848,0.195818182518778,0.122358748423602,0.1861548557913404,0.0882369941178991,0.0198167748530235,51.42614149672756,-0.5584619740841884,486954.5,0
GU51 3DJ,481244,154599,Unsurveyed/Urban,80.0,,0.0,,GU51,960.0,0.501156398,0.574736693,0.0337019857818095,0.1126346115859348,0.0474281127582521,0.1552649744885219,0.2327145682954146,0.1968720092670341,0.214499153286704,0.0068845845363287,51.28474502689329,-0.836433394812478,486954.5,0
UB3 2AP,509302,180896,Unsurveyed/Urban,40.0,Grand Union Canal,0.0,,UB3,2639.0,0.216519585,0.248309212,0.0066289867113345,0.2243327944180951,0.2992633152216905,0.0876335856081827,0.2154099020461771,0.0614065372105449,0.1041274617017949,0.0011974170821801,51.51642176016334,-0.4261612366848819,486954.5,0
GU15 1UA,490300,160400,Unsurveyed/Urban,120.0,,2090.0,Surrey Heath,GU15,933.0,0.434667849,0.498486227,0.0727349215534625,0.0698821616666516,0.0679505760236783,0.2341227859685903,0.2910377468812276,0.1216510295998235,0.1235034002743516,0.0191173780322143,51.33553103398316,-0.7051470519661445,486954.5,0
TA11 6LN,348647,128888,,0.0,River Cary,1090.0,South Somerset,TA11,2455.0,0.4501727,0.516267517,0.2170635020037821,0.0387541663501855,0.0279006647204636,0.0865828970648324,0.3303600373163393,0.1616233250127328,0.0957283987112857,0.0419870088203782,51.057024386767424,-2.7340991839788837,486954.5,0
BH15 2BH,401812,91376,Unsurveyed/Urban,10.0,Little Channel,1340.0,,BH15,184.0,0.24593802,0.282046892,0.0778576531903136,0.1016210666798567,0.1236257610147386,0.1125269832588834,0.2478633442663744,0.1269228056644491,0.1850970613156095,0.0244853246097745,50.722005624081206,-1.975695714287706,486954.5,0
BS35 3JT,362514,188497,,90.0,,0.0,,BS35,275.0,0.323735349,0.371266505,0.1759558078582848,0.0247340597169915,0.0460610313066375,0.2001435813953669,0.3065433891305203,0.1544455469960289,0.0614671503809497,0.03064943321522,51.59406432993862,-2.5425416889818515,486954.5,0
TN31 7WJ,591947,120455,Luvisols,10.0,,0.0,Rother,TN31,2529.0,0.585062603,0.670962092,0.3095582145825539,0.0774784172005603,0.1144023877111285,0.0926035257118304,0.1711173023362883,0.1139929652837775,0.1001321914081211,0.0207149957657397,50.951560443278524,0.7313874830954608,486954.5,0
SO9 7TW,442625,112690,,10.0,,890.0,,SO9,,,,,,,,,,,,50.912109028333354,-1.395075090558783,486954.5,0
PO22 7EY,495355,99992,,0.0,,1170.0,,PO22,2010.0,0.261585719,0.299992002,0.0512589121470728,0.0666218888479411,0.1444617641980892,0.1726788690407913,0.2993125305986305,0.1362204813546721,0.1070371289673132,0.0224084248454894,50.7916626209397,-0.6485097673987632,486954.5,0
RG11 7QT,483900,163700,Podsols,90.0,,280.0,Bracknell Forest,RG11,,,,,,,,,,,,51.36617624722403,-0.7962182372174165,486954.5,0
RG26 6JE,459880,162118,,100.0,Bishop's Wood Stream,650.0,Basingstoke and Deane,RG26,2055.0,0.409326983,0.46942479,0.0737208562456788,0.023459370044218,0.0287966094876581,0.2916979480456477,0.3317218168264688,0.1449894018253132,0.095392373780513,0.0102216237445022,51.35498885733643,-1.1414660260166272,486954.5,0
ME3 7AU,574571,168217,Unsurveyed/Urban,10.0,,580.0,Medway,ME3,1518.0,0.231962835,0.266019856,0.1136588869261715,0.066565689553059,0.0406019584003138,0.226238432747112,0.2815699498939784,0.1196675487697041,0.1394880780812437,0.0122094556284172,51.38614800219095,0.5074388696725781,486954.5,0
SE13 6LZ,538200,175300,Unsurveyed/Urban,0.0,Quaggy River,1340.0,,SE13,2211.0,0.071172698,0.081622346,0.4500507368123126,0.0623592188080498,0.0237820486730793,0.0781671100440805,0.07034050687007,0.0564192957421796,0.2027374117071687,0.0561436713430591,51.45981221143045,-0.01212092638794829,486954.5,0
TR7 1LT,180466,61878,Unsurveyed/Urban,0.0,River Gannel,960.0,Cornwall,TR7,2583.0,0.643192106,0.737626229,0.2020496099249693,0.1738309608330334,0.0445368839295935,0.105525475663386,0.1501484500392892,0.1474564617325693,0.1660687312803765,0.0103834265967823,50.41564391752747,-5.091514563905329,486954.5,0
SO20 6DY,435931,137107,,40.0,,1170.0,,SO20,2327.0,0.402786135,0.461923608,0.2487084889513605,0.0563929992085415,0.0527798176336433,0.2178825950567245,0.1244236595830187,0.1126841978322938,0.156609997149769,0.0305182445846484,51.132117136383535,-1.487873938782475,486954.5,0
TR1 3SZ,181836,45471,Unsurveyed/Urban,40.0,River Kenwyn,500.0,,TR1,2559.0,1.002348706,1.149514569,0.276684870718573,0.0273391922635733,0.0709631895622333,0.1496505263169253,0.1781005983830635,0.1409014494958585,0.1519086102809001,0.0044515629788728,50.26881376934261,-5.062760314602874,486954.5,0
BR8 7YD,551336,169302,Unsurveyed/Urban,70.0,,2670.0,Sevenoaks,BR8,251.0,0.236095815,0.270759644,0.0635345042910583,0.0396626086723483,0.0995075835688253,0.3065825137281592,0.2728581248849048,0.1750254467730796,0.0377801700870365,0.0050490479945878,51.40256332761591,0.17425991308572258,486954.5,0
BH13 7BX,406326,89670,,20.0,,80.0,"Bournemouth, Christchurch and Poole",BH13,182.0,0.185893546,0.213186626,0.114260934914199,0.1022018938679181,0.0484150189656663,0.1192709396512735,0.2324314936046413,0.1900673594783456,0.1694151617942335,0.0239371977237225,50.70663341285835,-1.911777870646852,486954.5,0
BN41 2LT,525174,106083,,0.0,West Arm,0.0,,BN41,234.0,0.330945317,0.379535047,0.1600439932208597,0.2441804769394203,0.159148462464899,0.2113060069669173,0.1051036809217502,0.0689349902739386,0.0431802916787567,0.0081020975334579,50.84074394162076,-0.22356494955665615,486954.5,0
BN9 7UA,541200,102600,Unsurveyed/Urban,0.0,River Ouse,2530.0,Lewes,BN9,243.0,0.411628055,0.472063707,0.0956695771408732,0.0966383319730607,0.0711756300182469,0.2488948182889177,0.2476637844840869,0.1354735477294446,0.093745290557135,0.0107390198082346,50.805757057454535,0.0025670681103318075,486954.5,0
TA20 1FD,332967,109798,Planosols,90.0,,0.0,,TA20,2465.0,0.642278183,0.736578123,0.2282938088201651,0.0542986230990081,0.0448505673577043,0.0995106243609438,0.2201906224409925,0.153018109487038,0.1487475945468142,0.0510900498873335,50.883766069927006,-2.954272565140657,486954.5,0
SM6 7NU,528535,164755,Unsurveyed/Urban,30.0,River Wandle,0.0,,SM6,2288.0,0.102078902,0.117066231,0.0535513857861554,0.2778093556708672,0.1317537891857046,0.0632310349939628,0.1826148748773587,0.1238437438636133,0.1575092235890645,0.0096865920332732,51.36732027375847,-0.15497898112073866,486954.5,0
CR4 6JT,530900,168300,,40.0,,3250.0,,CR4,447.0,0.126716228,0.145320834,0.132032724168072,0.3108975115078427,0.1944323265652803,0.0764377553369459,0.0796614761712746,0.1063296045242859,0.0910530866226763,0.009155515103622,51.39863881992607,-0.11971987700086949,486954.5,0
SW8 3BT,528703,175904,,10.0,,2400.0,,SW8,2426.0,0.182068535,0.208800024,0.3336386121292996,0.0143458577964217,0.1117986320803215,0.1604216460938007,0.1726700809166041,0.0794119881856735,0.1116386604669949,0.0160745223308838,51.46747724681755,-0.14852286647403698,486954.5,0
BS19 1PB,350600,171500,Leptosols,80.0,,1400.0,North Somerset,BS19,,,,,,,,,,,,51.44032750802174,-2.712130783825772,486954.5,0
RG29 1JH,474496,149607,,110.0,River Whitewater,0.0,Hart,RG29,2058.0,0.433554967,0.497209951,0.1890424768789127,0.0460431261336385,0.0804056899758896,0.151077535081141,0.2199257562168376,0.1513575930847087,0.1183542422285635,0.0437935804003081,51.240786807625376,-0.9342119248064791,486954.5,0
SE14 5AD,535851,176825,Unsurveyed/Urban,10.0,River Thames,0.0,,SE14,2212.0,0.080297138,0.092086446,0.4232524659192415,0.1220838536126615,0.0065515588099885,0.0595692483537452,0.1248059605694974,0.0838773335106072,0.1016911290043653,0.078168450219893,51.47408439845574,-0.04532585449678518,486954.5,0
CR3 6HJ,533482,154494,Unsurveyed/Urban,150.0,,2170.0,Tandridge,CR3,446.0,0.677867221,0.77739238,0.0708058615150145,0.1457716018003741,0.2345731516473692,0.1928096518885664,0.1323038762686892,0.1025887810521244,0.1103699496900396,0.0107771261378224,51.27396745656852,-0.08779583733660204,486954.5,0
DA14 6RY,545600,171900,Unsurveyed/Urban,0.0,,1300.0,,DA14,514.0,0.705300721,0.808853695,0.0996788551462019,0.0619499950233049,0.1746614891875226,0.1988926678919265,0.2562682064425959,0.1002541535788807,0.0867502969211426,0.0215443358084247,51.42740803297114,0.09292383577063698,486954.5,0
CT16 1QN,632210,141628,Unsurveyed/Urban,10.0,River Dour,0.0,Dover,CT16,459.0,0.653106478,0.748996239,0.3302220952266796,0.0437472385751446,0.0349777261494217,0.1634284767317871,0.2318610755431349,0.0817165662092435,0.0934180948575457,0.0206287267070425,51.126835127332654,1.31723877484277,486954.5,0
CR5 1PQ,530525,158220,,120.0,,0.0,Croydon,CR5,448.0,0.358878985,0.411569964,0.0389843497405942,0.2766687702892348,0.324993909044931,0.1745139678538858,0.0625124879448379,0.0539510274362386,0.0602449625553704,0.0081305251349072,51.30813737834673,-0.12880189205146714,486954.5,0
TN21 1AA,558163,121511,Luvisols,0.0,,2250.0,Wealden,TN21,2518.0,0.868260365,0.99573924,0.2135385698895131,0.0903225189793078,0.0587880105766209,0.1305670762430332,0.194344990025779,0.1883313092407197,0.0980101042868205,0.0260974207582054,50.97130326432045,0.25130065425062065,486954.5,0
RH16 1FL,533131,124714,Unsurveyed/Urban,50.0,Scrase Stream,0.0,Mid Sussex,RH16,2078.0,0.31625469,0.362687527,0.0716636317809349,0.0588355545843663,0.0753170138429163,0.2577262015466287,0.2705115990939632,0.1066211792832766,0.1421656590775447,0.0171591607903691,51.006414760873774,-0.10382259976467978,486954.5,0
BA16 0XP,350087,138997,,30.0,River Brue,650.0,Mendip,BA16,127.0,0.248139559,0.284571663,0.1637197362136152,0.0486394385105399,0.0462902423018923,0.1690688322471802,0.1873449772433696,0.1894262636346361,0.1766190570771731,0.0188914527715934,51.14804549748166,-2.7149557432223332,486954.5,0
BR8 8JF,551000,168200,Unsurveyed/Urban,80.0,,0.0,,BR8,251.0,0.236095815,0.270759644,0.0635345042910583,0.0396626086723483,0.0995075835688253,0.3065825137281592,0.2728581248849048,0.1750254467730796,0.0377801700870365,0.0050490479945878,51.39275113783682,0.16896471366282634,486954.5,0
KT9 1YU,518033,164512,Unsurveyed/Urban,40.0,,1440.0,Kingston upon Thames,KT9,1205.0,0.176250903,0.202128241,0.0331193935848453,0.0436699700385254,0.395964530175305,0.2660134410865241,0.0996007460123544,0.1176826165171987,0.0361415967391892,0.0078077058460576,51.36741388726189,-0.3058471381361649,486954.5,0
BH23 4PL,419514,94049,,20.0,Bure Brook,1180.0,"Bournemouth, Christchurch and Poole",BH23,193.0,0.432861128,0.496414242,0.0789296444923902,0.0614489088157031,0.091514787992371,0.1927747077388749,0.27372101478646,0.1862737184393007,0.0934049793443757,0.021932238390524,50.74572134145994,-1.7247851308500455,486954.5,0
PO9 9FE,472039,106225,Unsurveyed/Urban,0.0,,0.0,Havant,PO9,2029.0,0.362071869,0.415231632,0.0933711428245666,0.0428175429107254,0.029216306413472,0.434543367041582,0.1975914232474747,0.1017611909525199,0.0917994285295044,0.0088995980801547,50.851066382664314,-0.978020108574895,486954.5,0
EX31 4HQ,254935,140111,Histosols,0.0,Colam Stream,360.0,North Devon,EX31,807.0,1.719408578,1.971853905,0.2529327077686979,0.0405170318565325,0.0478745779082766,0.1086695999923799,0.2290101297623288,0.1872691504990884,0.1150591172979198,0.0186676849147758,51.14183485158894,-4.075092126355589,486954.5,0
DA14 4HX,546360,172491,,40.0,,1230.0,Bexley,DA14,514.0,0.705300721,0.808853695,0.0996788551462019,0.0619499950233049,0.1746614891875226,0.1988926678919265,0.2562682064425959,0.1002541535788807,0.0867502969211426,0.0215443358084247,51.432522869236436,0.10409177479542059,486954.5,0
SW9 7LD,531539,175842,Unsurveyed/Urban,10.0,River Thames,3900.0,,SW9,2427.0,0.052000541,0.059635314,0.2707850960851926,0.0242710811443289,0.0397017735788459,0.1045230524334408,0.2911090441169792,0.0629374658342771,0.1936547476272975,0.0130177391796377,51.46626860082716,-0.10774121083360058,486954.5,0
TN17 4DE,580995,132834,Planosols,0.0,,0.0,Tunbridge Wells,TN17,2513.0,1.392867255,1.597369451,0.3726623300892453,0.1095347439751933,0.0210086876079616,0.0926110460679846,0.208899722770351,0.1038204101219149,0.0366028954156775,0.0548601639516714,51.066302912341285,0.5818066719017192,486954.5,0
KT22 7EL,516995,157136,Unsurveyed/Urban,0.0,The Rye,1400.0,Mole Valley,KT22,1196.0,0.208492262,0.239103309,0.0812211283171243,0.109188047578317,0.1226057337310616,0.1559203761130596,0.2139202173163145,0.1380988125935121,0.159951437578072,0.0190942467725385,51.3013339989583,-0.32317148389869127,486954.5,0
DT1 1ES,369760,90320,,60.0,River Frome,490.0,Dorset,DT1,634.0,0.771774713,0.885087466,0.2260565383931023,0.0357537444456596,0.0317030799111395,0.0952124374118928,0.1644410803751779,0.1738179082423783,0.2577131809611954,0.0153020302594539,50.71171917766956,-2.4296601579406594,486954.5,0
SE12 0AP,540488,173326,Unsurveyed/Urban,50.0,Quaggy River,0.0,,SE12,2210.0,0.101847951,0.116801371,0.1014545836586449,0.1488605929683803,0.1793427016587647,0.274575769968553,0.1609737597466129,0.0806786482536709,0.0314600515529825,0.0226538921923904,51.44151124002536,0.020007901438254354,486954.5,0
SE1 2EZ,533631,179716,Unsurveyed/Urban,10.0,Upper Pool,490.0,,SE1,2207.0,0.044146882,0.050628572,0.1889019326986313,0.0354877516016428,0.1131022358923201,0.1068875978664788,0.1068198045820465,0.1491913443923626,0.2392821590041381,0.0603271739623795,51.500592342750664,-0.0761780076740407,486954.5,0
SW17 0QQ,527299,171435,,20.0,,0.0,Wandsworth,SW17,2408.0,0.140258552,0.160851456,0.50850352468003,0.2603071889394248,0.0290887599244635,0.0351828566412214,0.0400038587332769,0.0523392536335476,0.0668651446524571,0.0077094127955784,51.42763182716007,-0.170330518294133,486954.5,0
SL6 2NT,490740,176358,Planosols,30.0,,1680.0,Windsor and Maidenhead,SL6,2279.0,0.428118838,0.490975684,0.1217311523087976,0.0993805497911236,0.0512736585531822,0.1842891003727085,0.2964334803890767,0.0953515276740988,0.1241559033510816,0.0273846275599306,51.47891198972738,-0.6947552035856772,486954.5,0
KT22 9RR,514600,156700,Planosols,40.0,River Mole,1080.0,,KT22,1196.0,0.208492262,0.239103309,0.0812211283171243,0.109188047578317,0.1226057337310616,0.1559203761130596,0.2139202173163145,0.1380988125935121,0.159951437578072,0.0190942467725385,51.29790189335944,-0.35765069337049576,486954.5,0
PO6 1UR,467527,105038,Unsurveyed/Urban,0.0,,1070.0,Portsmouth,PO6,2026.0,0.182585756,0.209393183,0.0196686885341279,0.1571737283980127,0.2875828440853101,0.3046455601857843,0.069663103474921,0.1017128651583018,0.0571088035011186,0.0024444066624233,50.8409372810079,-1.0423238850853327,486954.5,0
KT17 2AW,522179,162742,Unsurveyed/Urban,40.0,,650.0,Epsom and Ewell,KT17,1190.0,0.427542713,0.490314972,0.0837965784921707,0.1214348538816654,0.2317710409686733,0.1376176206747767,0.1763060725017772,0.1215931687524796,0.1140550122080478,0.0134256525204091,51.35063014076635,-0.2469268273399692,486954.5,0
